q	run	sec	build_rows	rf_created	prealloc	sel_rows
q109	r2	0.053	5111710	5	0	9744739
q109	r3	0.052	5111710	5	0	9744739
q109	r4	0.054	5111710	5	0	9744739
q109	r5	0.049	5111710	5	0	9744739
q109	r6	0.048	5111710	5	0	9744739
q110	r1	0.117	5111710	5	0	9744739
q110	r2	0.052	5111710	5	0	9744739
q110	r3	0.05	5111710	5	0	9744739
q110	r4	0.049	5111710	5	0	9744739
q110	r5	0.052	5111710	5	0	9744739
q110	r6	0.054	5111710	5	0	9744739
q111	r1	0.149	703095	15	0	13535201
q111	r2	0.071	703095	15	0	13535201
q111	r3	0.07	703095	15	0	13535201
q111	r4	0.07	703095	15	0	13535201
q111	r5	0.07	703095	15	0	13535201
q111	r6	0.07	703095	15	0	13535201
q112	r1	0.134	700012	15	0	13535201
q112	r2	0.065	700012	15	0	13535201
q112	r3	0.065	700012	15	0	13535201
q112	r4	0.065	700012	15	0	13535201
q112	r5	0.065	700012	15	0	13535201
q112	r6	0.065	700012	15	0	13535201
q113	r1	0.161	714500	15	0	13535201
q113	r2	0.076	714500	15	0	13535201
q113	r3	0.077	714500	15	0	13535201
q113	r4	0.076	714500	15	0	13535201
q113	r5	0.076	714500	15	0	13535201
q113	r6	0.076	714500	15	0	13535201
